poll_time,event_pk,pair,fight_slug,event_date,event_name,promotion,side1_key,side2_key,book,book_role,dec1,dec2,amer1,amer2,source_offer_ts,source_change_age_h,cycle_status,offer_id,offer_category,offer_status,disabled
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,ProphetX,exchange,2.0400,1.7576,+104,-132,2026-08-30T04:46:25.082425+00:00,1.66,complete,T2ZmZXJOb2RlOjEwMzcwMTA1OA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,HardRockBet,sportsbook,2.1000,1.7407,+110,-135,2026-08-27T17:42:54.785369+00:00,60.72,complete,T2ZmZXJOb2RlOjEwMzcwMDMwNQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,Cloudbet,sportsbook,2.0300,1.7519,+103,-133,2026-08-29T18:12:17.394718+00:00,12.23,complete,T2ZmZXJOb2RlOjEwMzY5NTgxMw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,BetRivers,sportsbook,2.0800,1.7519,+108,-133,2026-08-26T15:03:23.993025+00:00,87.38,complete,T2ZmZXJOb2RlOjEwMzY5Nzk0NQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,Bovada,sportsbook,2.1200,1.7519,+112,-133,2026-08-29T15:24:12.418898+00:00,15.03,complete,T2ZmZXJOb2RlOjEwMzY5NDgwMQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,Betway,sportsbook,2.0000,1.8000,-100,-125,2026-08-25T16:31:42.433107+00:00,109.91,complete,T2ZmZXJOb2RlOjEwMzY5NDUwMw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,YouWager,sportsbook,2.0500,1.8000,+105,-125,2026-08-30T02:25:27.756585+00:00,4.01,complete,T2ZmZXJOb2RlOjEwMzY5MzgyNg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,Pinnacle,sportsbook,2.0800,1.7937,+108,-126,2026-08-29T18:21:47.973497+00:00,12.07,complete,T2ZmZXJOb2RlOjEwMzY5MzM1OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,Bet105,sportsbook,2.0800,1.7937,+108,-126,2026-08-29T18:13:25.676037+00:00,12.21,complete,T2ZmZXJOb2RlOjEwMzY5MzE0MQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,BetUS,sportsbook,2.0500,1.8000,+105,-125,2026-08-30T02:31:13.745669+00:00,3.91,complete,T2ZmZXJOb2RlOjEwMzY5MzA3Nw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,FanDuel,sportsbook,2.0600,1.7353,+106,-136,2026-08-29T20:01:56.253341+00:00,10.4,complete,T2ZmZXJOb2RlOjEwMzY5MjcxNQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,Bookmaker,sportsbook,2.0400,1.7874,+104,-127,2026-08-30T01:01:05.277354+00:00,5.42,complete,T2ZmZXJOb2RlOjEwMzY5MjA5Ng==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,Stake,sportsbook,2.0400,1.7874,+104,-127,2026-08-30T03:29:43.468671+00:00,2.94,complete,T2ZmZXJOb2RlOjEwMzY5MTkzOQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,DraftKings,sportsbook,2.1000,1.7692,+110,-130,2026-08-30T01:10:58.521781+00:00,5.25,complete,T2ZmZXJOb2RlOjEwMzY5MTkzMA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,Novig,exchange,2.0800,1.7692,+108,-130,2026-08-30T06:15:07.278237+00:00,0.18,complete,T2ZmZXJOb2RlOjEwMzY5MTkyOA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,ReBet,sportsbook,2.0200,1.7692,+102,-130,2026-08-30T02:30:52.359184+00:00,3.92,complete,T2ZmZXJOb2RlOjEwMzY5MTkwNg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,MyBookie,sportsbook,2.0200,1.7692,+102,-130,2026-08-30T02:29:28.281569+00:00,3.94,complete,T2ZmZXJOb2RlOjEwMzY5MTkwMg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,BetOnline,sportsbook,2.0500,1.8000,+105,-125,2026-08-30T02:24:30.827351+00:00,4.03,complete,T2ZmZXJOb2RlOjEwMzY5MDgzMw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,Polymarket,exchange,2.0800,1.8850,+108,-113,2026-08-29T22:34:24.195460+00:00,7.86,complete,T2ZmZXJOb2RlOjEwMzY5MDM3NQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,klaudia sygula|nora cornolle,nora-cornolle-vs-klaudia-sygula-80096,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,klaudia sygula,nora cornolle,Polymarket(US),exchange,2.1300,1.8547,+113,-117,2026-08-30T05:30:45.846392+00:00,0.92,complete,T2ZmZXJOb2RlOjEwMzY3ODAxNQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Kalshi,exchange,2.0000,1.8850,+100,-113,2026-08-30T04:44:36.215829+00:00,1.69,complete,T2ZmZXJOb2RlOjEwMzcwMjIzMg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Caesars,sportsbook,2.0500,1.8000,+105,-125,2026-08-29T23:05:24.013007+00:00,7.34,complete,T2ZmZXJOb2RlOjEwMzcwMTk3Nw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Circa,sportsbook,2.0500,1.8000,+105,-125,2026-08-29T18:21:28.717659+00:00,12.08,complete,T2ZmZXJOb2RlOjEwMzcwMTkwNA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,4Cx,exchange,1.9091,1.8547,-110,-117,2026-08-30T02:51:55.844997+00:00,3.57,complete,T2ZmZXJOb2RlOjEwMzcwMTg0NA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,4casters,exchange,1.9259,1.8475,-108,-118,2026-08-30T02:50:32.011730+00:00,3.59,complete,T2ZmZXJOb2RlOjEwMzcwMTgyOA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Pinnacle,sportsbook,1.9804,1.8772,-102,-114,2026-08-30T02:52:03.968840+00:00,3.57,complete,T2ZmZXJOb2RlOjEwMzY5MzM3MA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,BetMGM,sportsbook,2.0500,1.7692,+105,-130,2026-08-29T13:22:19.051094+00:00,17.06,complete,T2ZmZXJOb2RlOjEwMzcwMTgxNw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,ProphetX,exchange,1.9346,1.8403,-107,-119,2026-08-30T05:11:16.481429+00:00,1.25,complete,T2ZmZXJOb2RlOjEwMzcwMTE4OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,HardRockBet,sportsbook,1.9524,1.8333,-105,-120,2026-08-29T07:12:18.752971+00:00,23.23,complete,T2ZmZXJOb2RlOjEwMzcwMDMyMQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Polymarket,exchange,2.0400,1.8850,+104,-113,2026-08-29T16:24:46.473316+00:00,14.02,complete,T2ZmZXJOb2RlOjEwMzY5MDM4NA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Bet365,sportsbook,1.9009,1.9009,-111,-111,2026-08-29T02:31:12.137794+00:00,27.91,complete,T2ZmZXJOb2RlOjEwMzY5OTIyMQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,BetRivers,sportsbook,1.9709,1.8403,-103,-119,2026-08-29T07:03:15.862866+00:00,23.38,complete,T2ZmZXJOb2RlOjEwMzY5Nzk0MQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Bookmaker,sportsbook,1.9804,1.8333,-102,-120,2026-08-29T04:02:11.769182+00:00,26.4,complete,T2ZmZXJOb2RlOjEwMzY5MjA5Nw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Cloudbet,sportsbook,1.9434,1.8403,-106,-119,2026-08-30T02:37:18.909193+00:00,3.81,complete,T2ZmZXJOb2RlOjEwMzY5NTkxNg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Bovada,sportsbook,1.9709,1.8547,-103,-117,2026-08-30T02:44:24.391491+00:00,3.69,complete,T2ZmZXJOb2RlOjEwMzY5NDgwMA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Betway,sportsbook,2.0500,1.7246,+105,-138,2026-08-29T12:06:29.634120+00:00,18.33,complete,T2ZmZXJOb2RlOjEwMzY5NDUwOQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,YouWager,sportsbook,1.9524,1.8696,-105,-115,2026-08-30T03:05:28.985983+00:00,3.34,complete,T2ZmZXJOb2RlOjEwMzY5MzgyNQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Bet105,sportsbook,1.9804,1.8772,-102,-114,2026-08-30T02:38:54.869839+00:00,3.79,complete,T2ZmZXJOb2RlOjEwMzY5MzE0Mg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,BetUS,sportsbook,1.9524,1.8696,-105,-115,2026-08-30T03:05:11.587061+00:00,3.35,complete,T2ZmZXJOb2RlOjEwMzY5MzA3OA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,FanDuel,sportsbook,1.9434,1.8333,-106,-120,2026-08-29T20:01:56.260389+00:00,10.4,complete,T2ZmZXJOb2RlOjEwMzY5MjcxNg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,DraftKings,sportsbook,1.9524,1.8696,-105,-115,2026-08-30T03:10:50.287502+00:00,3.25,complete,T2ZmZXJOb2RlOjEwMzY5MTkzMQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Novig,exchange,1.9615,1.8547,-104,-117,2026-08-30T02:45:11.812463+00:00,3.68,complete,T2ZmZXJOb2RlOjEwMzY5MTkyOQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Stake,sportsbook,1.9524,1.8621,-105,-116,2026-08-30T03:29:43.440487+00:00,2.94,complete,T2ZmZXJOb2RlOjEwMzY5MTg4OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,ReBet,sportsbook,1.9259,1.8475,-108,-118,2026-08-30T03:15:42.118822+00:00,3.17,complete,T2ZmZXJOb2RlOjEwMzY5MTczMQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,MyBookie,sportsbook,1.9259,1.8475,-108,-118,2026-08-30T03:14:31.537873+00:00,3.19,complete,T2ZmZXJOb2RlOjEwMzY5MTc0Nw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,BetOnline,sportsbook,1.9524,1.8696,-105,-115,2026-08-30T03:05:21.941290+00:00,3.34,complete,T2ZmZXJOb2RlOjEwMzY5MDgzNA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,luis felipe dias|matthieu letho duclos,luis-felipe-dias-vs-matthieu-letho-duclos-80070,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,luis felipe dias,matthieu letho duclos,Polymarket(US),exchange,2.0000,1.9615,+100,-104,2026-08-30T05:15:58.560086+00:00,1.17,complete,T2ZmZXJOb2RlOjEwMzY2NjQ2NQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Kalshi,exchange,1.6135,2.5600,-163,+156,2026-08-30T06:24:36.515091+00:00,0.02,complete,T2ZmZXJOb2RlOjEwMzcwMjIzMQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Caesars,sportsbook,1.5882,2.4500,-170,+145,2026-08-29T22:05:17.269122+00:00,8.35,complete,T2ZmZXJOb2RlOjEwMzcwMTk3Ng==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,FanDuel,sportsbook,1.6173,2.2600,-162,+126,2026-08-29T20:01:56.291974+00:00,10.4,complete,T2ZmZXJOb2RlOjEwMzY5MjcyMQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,4casters,exchange,1.5208,2.2600,-192,+126,2026-08-30T00:01:07.210342+00:00,6.42,complete,T2ZmZXJOb2RlOjEwMzcwMTgzMg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,4Cx,exchange,1.5102,2.2400,-196,+124,2026-08-30T00:04:46.658693+00:00,6.35,complete,T2ZmZXJOb2RlOjEwMzcwMTg0NQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Circa,sportsbook,1.5882,2.5000,-170,+150,2026-08-29T18:21:28.851459+00:00,12.08,complete,T2ZmZXJOb2RlOjEwMzcwMTkwNg==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,ProphetX,exchange,1.5556,2.4000,-180,+140,2026-08-29T23:02:13.208156+00:00,7.4,complete,T2ZmZXJOb2RlOjEwMzcwMTA1NQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,BetMGM,sportsbook,1.5405,2.5000,-185,+150,2026-08-29T13:22:19.144095+00:00,17.06,complete,T2ZmZXJOb2RlOjEwMzcwMTgxOA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,BetRivers,sportsbook,1.5495,2.4500,-182,+145,2026-08-29T07:47:51.259449+00:00,22.64,complete,T2ZmZXJOb2RlOjEwMzcwMTcxMQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,HardRockBet,sportsbook,1.5556,2.4500,-180,+145,2026-08-27T17:42:55.376013+00:00,60.72,complete,T2ZmZXJOb2RlOjEwMzcwMDMwOA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Bet365,sportsbook,1.5714,2.4500,-175,+145,2026-08-29T20:31:06.482418+00:00,9.92,complete,T2ZmZXJOb2RlOjEwMzY5OTIxOA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Cloudbet,sportsbook,1.5405,2.4000,-185,+140,2026-08-29T22:52:57.733220+00:00,7.55,complete,T2ZmZXJOb2RlOjEwMzY5NTg5Mw==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Bovada,sportsbook,1.5714,2.5000,-175,+150,2026-08-29T22:54:19.855831+00:00,7.53,complete,T2ZmZXJOb2RlOjEwMzY5NDc5OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Betway,sportsbook,1.6135,2.3000,-163,+130,2026-08-25T16:31:43.723393+00:00,109.9,complete,T2ZmZXJOb2RlOjEwMzY5NDUxMA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,YouWager,sportsbook,1.5952,2.4800,-168,+148,2026-08-30T03:16:05.800336+00:00,3.17,complete,T2ZmZXJOb2RlOjEwMzY5MzgyNA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Pinnacle,sportsbook,1.5747,2.4800,-174,+148,2026-08-29T23:22:23.621286+00:00,7.06,complete,T2ZmZXJOb2RlOjEwMzY5MzM2Ng==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Bet105,sportsbook,1.5747,2.4800,-174,+148,2026-08-29T22:59:02.879440+00:00,7.45,complete,T2ZmZXJOb2RlOjEwMzY5MzE0NA==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,BetUS,sportsbook,1.5882,2.4200,-170,+142,2026-08-29T22:50:30.392282+00:00,7.59,complete,T2ZmZXJOb2RlOjEwMzY5MzA3OQ==,A_1,O,0
2026-08-30T06:26:01.545087+00:00,9648,delphine benouaich|sofia montenegro,delphine-benouaich-vs-sofia-montenegro-80949,2026-09-05,UFC Fight Night 287: Hooker vs. Parnasse,ufc,delphine benouaich,sofia montenegro,Bookmaker,sportsbook,1.5882,2.3800,-170,+138,2026-08-27T16:15:40.499035+00:00,62.17,complete,T2ZmZXJOb2RlOjEwMzY5MjA5OA==,A_1,O,0
