poll_time,league_id,matchup_id,home,away,start_time,period,bet_type,side,line,american,is_alt,max_risk,currency_hint,cutoff_at,version
2026-09-01T00:13:38.598208+00:00,1624,1634730955,Nursulton Ruziboev,Michael Page,2026-09-05T16:00:00Z,0,ou,under,2.5,132,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711753329
2026-09-01T00:13:38.598208+00:00,1624,1634729586,Muhammad Naimov,Losene Keita,2026-09-05T16:00:00Z,0,ml,home,,293,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711894214
2026-09-01T00:13:38.598208+00:00,1624,1634729586,Muhammad Naimov,Losene Keita,2026-09-05T16:00:00Z,0,ml,away,,-362,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711894214
2026-09-01T00:13:38.598208+00:00,1624,1634729586,Muhammad Naimov,Losene Keita,2026-09-05T16:00:00Z,0,ou,over,2.5,111,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711894214
2026-09-01T00:13:38.598208+00:00,1624,1634729586,Muhammad Naimov,Losene Keita,2026-09-05T16:00:00Z,0,ou,under,2.5,-135,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711894214
2026-09-01T00:13:38.598208+00:00,1624,1634730956,Trevor Peek,Kurtis Campbell,2026-09-05T16:00:00Z,0,ml,home,,308,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711419795
2026-09-01T00:13:38.598208+00:00,1624,1634730956,Trevor Peek,Kurtis Campbell,2026-09-05T16:00:00Z,0,ml,away,,-383,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711419795
2026-09-01T00:13:38.598208+00:00,1624,1634730956,Trevor Peek,Kurtis Campbell,2026-09-05T16:00:00Z,0,ou,over,1.5,-174,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711419795
2026-09-01T00:13:38.598208+00:00,1624,1634730956,Trevor Peek,Kurtis Campbell,2026-09-05T16:00:00Z,0,ou,under,1.5,142,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711419795
2026-09-01T00:13:38.598208+00:00,1624,1634729582,Salahdine Parnasse,Dan Hooker,2026-09-05T16:00:00Z,0,ml,home,,-589,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711299323
2026-09-01T00:13:38.598208+00:00,1624,1634729582,Salahdine Parnasse,Dan Hooker,2026-09-05T16:00:00Z,0,ml,away,,445,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711299323
2026-09-01T00:13:38.598208+00:00,1624,1634729582,Salahdine Parnasse,Dan Hooker,2026-09-05T16:00:00Z,0,ou,over,3.5,199,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711299323
2026-09-01T00:13:38.598208+00:00,1624,1634729582,Salahdine Parnasse,Dan Hooker,2026-09-05T16:00:00Z,0,ou,under,3.5,-248,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711299323
2026-09-01T00:13:38.598208+00:00,1624,1634730959,Luis Felipe Dias,Matthieu Duclos,2026-09-05T16:00:00Z,0,ml,home,,-109,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711872452
2026-09-01T00:13:38.598208+00:00,1624,1634730959,Luis Felipe Dias,Matthieu Duclos,2026-09-05T16:00:00Z,0,ml,away,,-107,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711872452
2026-09-01T00:13:38.598208+00:00,1624,1634730959,Luis Felipe Dias,Matthieu Duclos,2026-09-05T16:00:00Z,0,ou,over,1.5,112,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711872452
2026-09-01T00:13:38.598208+00:00,1624,1634730959,Luis Felipe Dias,Matthieu Duclos,2026-09-05T16:00:00Z,0,ou,under,1.5,-136,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711872452
2026-09-01T00:23:50.496568+00:00,1624,1634730955,Nursulton Ruziboev,Michael Page,2026-09-05T16:00:00Z,0,ml,home,,155,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711753329
2026-09-01T00:23:50.496568+00:00,1624,1634730955,Nursulton Ruziboev,Michael Page,2026-09-05T16:00:00Z,0,ml,away,,-183,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711753329
2026-09-01T00:23:50.496568+00:00,1624,1634730955,Nursulton Ruziboev,Michael Page,2026-09-05T16:00:00Z,0,ou,over,2.5,-160,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711753329
2026-09-01T00:23:50.496568+00:00,1624,1634730955,Nursulton Ruziboev,Michael Page,2026-09-05T16:00:00Z,0,ou,under,2.5,132,0,1025,account_ccy,2026-09-05T16:00:00+00:00,3711753329
2026-09-01T00:23:50.496568+00:00,1624,1634729464,Klaudia Sygula,Nora Cornolle,2026-09-05T16:00:00Z,0,ml,home,,111,0,2050,account_ccy,2026-09-05T16:00:00+00:00,3711841082
