poll_time,event_slug,event_name,matchup_id,side,selection,row_kind,book_id,book,american,move_arrow
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,1,Ozzy Diaz,moneyline,21,FanDuel,400,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,1,Ozzy Diaz,moneyline,24,Caesars,400,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,1,Ozzy Diaz,moneyline,25,BetRivers,525,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,1,Ozzy Diaz,moneyline,20,BetWay,350,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,1,Ozzy Diaz,moneyline,26,Unibet,400,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,2,Ryan Gandra,moneyline,29,Kalshi,-491,
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,2,Ryan Gandra,moneyline,21,FanDuel,-620,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,2,Ryan Gandra,moneyline,24,Caesars,-550,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,2,Ryan Gandra,moneyline,25,BetRivers,-835,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,2,Ryan Gandra,moneyline,20,BetWay,-500,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44894,2,Ryan Gandra,moneyline,26,Unibet,-590,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,1,Brunno Ferreira,moneyline,29,Kalshi,145,
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,1,Brunno Ferreira,moneyline,21,FanDuel,142,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,1,Brunno Ferreira,moneyline,24,Caesars,145,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,1,Brunno Ferreira,moneyline,25,BetRivers,145,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,1,Brunno Ferreira,moneyline,20,BetWay,140,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,1,Brunno Ferreira,moneyline,26,Unibet,145,▲
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,2,Edmen Shahbazyan,moneyline,29,Kalshi,-183,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,2,Edmen Shahbazyan,moneyline,21,FanDuel,-184,▼
2026-09-17T18:27:40.043770+00:00,ufc-331-4302,UFC 331 Odds,44758,2,Edmen Shahbazyan,moneyline,24,Caesars,-175,▼
